booking_id,booking_date,cancel_date,checkin_date,checkout_date,is_canceled
18422,4/1/2016,4/16/2016,8/11/2016,8/12/2016,1
18423,4/1/2016,4/16/2016,8/11/2016,8/12/2016,1
18424,4/1/2016,9/4/2016,9/19/2016,9/25/2016,1
18425,4/1/2016,8/25/2016,9/22/2016,9/28/2016,1
18426,4/1/2016,4/4/2016,9/24/2016,9/27/2016,1
18427,4/1/2016,,4/4/2016,4/5/2016,0
18428,4/1/2016,,4/1/2016,4/3/2016,0
18429,4/1/2016,,4/4/2016,4/7/2016,0
18430,4/1/2016,,4/6/2016,4/8/2016,0
18431,4/1/2016,,4/13/2016,4/14/2016,0
18432,4/1/2016,,4/19/2016,4/20/2016,0
18433,4/1/2016,,4/6/2016,4/7/2016,0
18434,4/1/2016,,4/1/2016,4/2/2016,0
18435,4/1/2016,,4/2/2016,4/3/2016,0
18436,4/1/2016,,4/2/2016,4/3/2016,0
18437,4/1/2016,,4/4/2016,4/5/2016,0
18438,4/1/2016,,4/1/2016,4/5/2016,0
18439,4/1/2016,,4/3/2016,4/8/2016,0
18440,4/1/2016,,4/3/2016,4/9/2016,0
18441,4/1/2016,,4/7/2016,4/15/2016,0
18442,4/1/2016,,4/7/2016,4/15/2016,0
18443,4/1/2016,,4/13/2016,4/17/2016,0
18444,4/1/2016,,4/22/2016,4/25/2016,0
18445,4/1/2016,,4/26/2016,4/28/2016,0
18446,4/1/2016,,5/8/2016,5/10/2016,0
18447,4/1/2016,,5/7/2016,5/10/2016,0
18448,4/1/2016,,5/10/2016,5/12/2016,0
18449,4/1/2016,,5/10/2016,5/12/2016,0
18450,4/1/2016,,6/2/2016,6/3/2016,0
18451,4/1/2016,,6/2/2016,6/3/2016,0
18452,4/1/2016,,6/2/2016,6/3/2016,0
18453,4/1/2016,,6/2/2016,6/3/2016,0
18454,4/1/2016,,6/2/2016,6/3/2016,0
18455,4/1/2016,,7/23/2016,7/28/2016,0
18456,4/1/2016,,8/15/2016,8/21/2016,0
18457,4/1/2016,,8/26/2016,8/31/2016,0
18458,4/1/2016,,9/8/2016,9/9/2016,0
18459,4/1/2016,,9/19/2016,9/23/2016,0
18460,4/1/2016,,10/1/2016,10/8/2016,0
18461,4/1/2016,,12/11/2016,12/17/2016,0
18462,4/2/2016,,4/3/2016,4/6/2016,0
18463,4/2/2016,4/7/2016,4/23/2016,4/28/2016,1
18464,4/2/2016,4/28/2016,6/13/2016,6/17/2016,1
18465,4/2/2016,4/13/2016,7/16/2016,7/24/2016,1
18466,4/2/2016,7/15/2016,7/26/2016,8/1/2016,1
18467,4/2/2016,7/15/2016,7/26/2016,8/1/2016,1
18468,4/2/2016,7/15/2016,8/13/2016,8/23/2016,1
18469,4/2/2016,4/17/2016,8/15/2016,8/19/2016,1
18470,4/2/2016,4/2/2016,8/15/2016,8/20/2016,1
18471,4/2/2016,4/3/2016,8/17/2016,8/20/2016,1
18472,4/2/2016,7/12/2016,8/20/2016,8/24/2016,1
18473,4/2/2016,7/12/2016,9/26/2016,10/1/2016,1
18474,4/2/2016,,4/4/2016,4/5/2016,0
18475,4/2/2016,,4/2/2016,4/3/2016,0
18476,4/2/2016,,4/2/2016,4/3/2016,0
18477,4/2/2016,,4/2/2016,4/4/2016,0
18478,4/2/2016,,4/4/2016,4/6/2016,0
18479,4/2/2016,,4/5/2016,4/6/2016,0
18480,4/2/2016,,4/7/2016,4/12/2016,0
18481,4/2/2016,,4/14/2016,4/18/2016,0
18482,4/2/2016,,4/23/2016,4/25/2016,0
18483,4/2/2016,,4/21/2016,4/25/2016,0
18484,4/2/2016,,5/20/2016,5/21/2016,0
18485,4/2/2016,,7/25/2016,7/28/2016,0
18486,4/2/2016,,9/19/2016,9/26/2016,0
18487,4/3/2016,,4/3/2016,4/5/2016,0
18488,4/3/2016,4/16/2016,4/29/2016,5/2/2016,1
18489,4/3/2016,4/4/2016,6/12/2016,6/19/2016,1
18490,4/3/2016,4/4/2016,7/12/2016,7/19/2016,1
18491,4/3/2016,4/3/2016,7/14/2016,7/19/2016,1
18492,4/3/2016,4/17/2016,7/23/2016,7/30/2016,1
18493,4/3/2016,6/6/2016,7/27/2016,7/29/2016,1
18494,4/3/2016,4/27/2016,8/26/2016,8/30/2016,1
18495,4/3/2016,6/12/2016,9/17/2016,9/24/2016,1
18496,4/3/2016,4/4/2016,10/23/2016,10/27/2016,1
18497,4/3/2016,4/27/2016,10/28/2016,11/6/2016,1
18498,4/3/2016,5/28/2016,2/17/2017,2/23/2017,1
18499,4/3/2016,,4/15/2016,4/17/2016,0
18500,4/3/2016,,4/3/2016,4/4/2016,0
18501,4/3/2016,,4/3/2016,4/5/2016,0
18502,4/3/2016,,4/3/2016,4/5/2016,0
18503,4/3/2016,,4/4/2016,4/5/2016,0
18504,4/3/2016,,4/4/2016,4/6/2016,0
18505,4/3/2016,,4/3/2016,4/8/2016,0
18506,4/3/2016,,4/4/2016,4/9/2016,0
18507,4/3/2016,,4/16/2016,4/17/2016,0
18508,4/3/2016,,4/14/2016,4/18/2016,0
18509,4/3/2016,,4/29/2016,5/3/2016,0
18510,4/3/2016,,5/2/2016,5/5/2016,0
18511,4/3/2016,,6/15/2016,6/16/2016,0
18512,4/3/2016,,9/22/2016,9/26/2016,0
18513,4/3/2016,,9/22/2016,9/26/2016,0
18514,4/4/2016,4/8/2016,4/29/2016,5/2/2016,1
18515,4/4/2016,6/2/2016,6/16/2016,6/23/2016,1
18516,4/4/2016,6/8/2016,7/13/2016,7/16/2016,1
18517,4/4/2016,6/25/2016,7/16/2016,7/20/2016,1
18518,4/4/2016,7/20/2016,7/23/2016,7/29/2016,1
18519,4/4/2016,7/22/2016,8/7/2016,8/8/2016,1
18520,4/4/2016,6/15/2016,8/8/2016,8/18/2016,1
18521,4/4/2016,8/5/2016,8/13/2016,8/17/2016,1
18522,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18523,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18524,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18525,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18526,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18527,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18528,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18529,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18530,4/4/2016,7/25/2016,10/27/2016,11/3/2016,1
18531,4/4/2016,4/29/2016,10/27/2016,11/3/2016,1
18532,4/4/2016,7/4/2016,4/3/2017,4/7/2017,1
18533,4/4/2016,,4/6/2016,4/7/2016,0
18534,4/4/2016,,4/5/2016,4/7/2016,0
18535,4/4/2016,,7/17/2016,7/31/2016,0
18536,4/4/2016,,4/4/2016,4/6/2016,0
18537,4/4/2016,,4/13/2016,4/14/2016,0
18538,4/4/2016,,4/4/2016,4/5/2016,0
18539,4/4/2016,,4/4/2016,4/5/2016,0
18540,4/4/2016,4/19/2016,4/20/2016,4/25/2016,1
18541,4/4/2016,,4/14/2016,4/15/2016,0
18542,4/4/2016,,4/4/2016,4/5/2016,0
18543,4/4/2016,,4/5/2016,4/7/2016,0
18544,4/4/2016,,4/4/2016,4/5/2016,0
18545,4/4/2016,,4/4/2016,4/5/2016,0
18546,4/4/2016,,4/5/2016,4/6/2016,0
18547,4/4/2016,,4/4/2016,4/6/2016,0
18548,4/4/2016,,4/4/2016,4/6/2016,0
18549,4/4/2016,,4/5/2016,4/6/2016,0
18550,4/4/2016,,4/5/2016,4/6/2016,0
18551,4/4/2016,,4/5/2016,4/6/2016,0
18552,4/4/2016,,4/5/2016,4/7/2016,0
18553,4/4/2016,,4/4/2016,4/7/2016,0
18554,4/4/2016,,4/8/2016,4/9/2016,0
18555,4/4/2016,,4/9/2016,4/10/2016,0
18556,4/4/2016,,4/7/2016,4/14/2016,0
18557,4/4/2016,,4/8/2016,4/15/2016,0
18558,4/4/2016,,4/9/2016,4/16/2016,0
18559,4/4/2016,,4/9/2016,4/16/2016,0
18560,4/4/2016,,4/11/2016,4/17/2016,0
18561,4/4/2016,,4/11/2016,4/17/2016,0
18562,4/4/2016,,4/25/2016,4/28/2016,0
18563,4/4/2016,,4/26/2016,4/29/2016,0
18564,4/4/2016,,4/25/2016,4/30/2016,0
18565,4/4/2016,,5/3/2016,5/6/2016,0
18566,4/4/2016,,5/6/2016,5/7/2016,0
18567,4/4/2016,,5/6/2016,5/7/2016,0
18568,4/4/2016,,5/18/2016,5/20/2016,0
18569,4/4/2016,,5/20/2016,5/21/2016,0
18570,4/4/2016,,5/21/2016,5/24/2016,0
18571,4/4/2016,,5/21/2016,5/24/2016,0
18572,4/4/2016,,5/22/2016,5/26/2016,0
18573,4/4/2016,,5/31/2016,6/1/2016,0
18574,4/4/2016,,7/23/2016,7/29/2016,0
18575,4/4/2016,,7/26/2016,8/2/2016,0
18576,4/4/2016,,7/26/2016,8/2/2016,0
18577,4/4/2016,,8/4/2016,8/15/2016,0
18578,4/4/2016,,8/4/2016,8/15/2016,0
18579,4/4/2016,,9/5/2016,9/12/2016,0
18580,4/4/2016,,9/30/2016,10/3/2016,0
18581,4/4/2016,,10/1/2016,10/4/2016,0
18582,4/4/2016,,10/6/2016,10/11/2016,0
18583,4/4/2016,,10/6/2016,10/11/2016,0
18584,4/4/2016,,12/29/2016,1/3/2017,0
18585,4/5/2016,4/8/2016,4/8/2016,4/9/2016,1
18586,4/5/2016,4/7/2016,4/15/2016,4/17/2016,1
18587,4/5/2016,5/5/2016,5/14/2016,5/20/2016,1
18588,4/5/2016,5/3/2016,6/17/2016,6/23/2016,1
18589,4/5/2016,7/4/2016,7/24/2016,7/28/2016,1
18590,4/5/2016,4/8/2016,8/12/2016,8/15/2016,1
18591,4/5/2016,6/30/2016,8/17/2016,8/23/2016,1
18592,4/5/2016,4/6/2016,8/20/2016,8/27/2016,1
18593,4/5/2016,9/13/2016,10/3/2016,10/9/2016,1
18594,4/5/2016,,4/5/2016,4/7/2016,0
18595,4/5/2016,,8/24/2016,8/31/2016,0
18596,4/5/2016,,4/6/2016,4/8/2016,0
18597,4/5/2016,,4/6/2016,4/7/2016,0
18598,4/5/2016,,4/6/2016,4/8/2016,0
18599,4/5/2016,,4/5/2016,4/6/2016,0
18600,4/5/2016,,4/5/2016,4/6/2016,0
18601,4/5/2016,,4/5/2016,4/6/2016,0
18602,4/5/2016,,4/5/2016,4/6/2016,0
18603,4/5/2016,,4/5/2016,4/6/2016,0
18604,4/5/2016,,4/6/2016,4/8/2016,0
18605,4/5/2016,,4/5/2016,4/6/2016,0
18606,4/5/2016,,4/6/2016,4/7/2016,0
18607,4/5/2016,,4/5/2016,4/8/2016,0
18608,4/5/2016,,4/8/2016,4/9/2016,0
18609,4/5/2016,,4/8/2016,4/9/2016,0
18610,4/5/2016,,4/8/2016,4/9/2016,0
18611,4/5/2016,,4/8/2016,4/9/2016,0
18612,4/5/2016,,4/8/2016,4/9/2016,0
18613,4/5/2016,,4/8/2016,4/9/2016,0
18614,4/5/2016,,4/8/2016,4/9/2016,0
18615,4/5/2016,,4/8/2016,4/9/2016,0
18616,4/5/2016,,4/6/2016,4/9/2016,0
18617,4/5/2016,,4/8/2016,4/9/2016,0
18618,4/5/2016,,4/7/2016,4/9/2016,0
18619,4/5/2016,,4/6/2016,4/13/2016,0
18620,4/5/2016,,4/9/2016,4/14/2016,0
18621,4/5/2016,,4/15/2016,4/18/2016,0
18622,4/5/2016,,4/27/2016,4/28/2016,0
18623,4/5/2016,,4/29/2016,4/30/2016,0
18624,4/5/2016,,5/7/2016,5/8/2016,0
18625,4/5/2016,,5/16/2016,5/20/2016,0
18626,4/5/2016,,7/3/2016,7/9/2016,0
18627,4/5/2016,,7/3/2016,7/9/2016,0
18628,4/5/2016,,7/21/2016,7/24/2016,0
18629,4/5/2016,,8/16/2016,8/23/2016,0
18630,4/5/2016,,9/2/2016,9/11/2016,0
18631,4/5/2016,,9/20/2016,9/27/2016,0
18632,4/5/2016,,9/20/2016,9/27/2016,0
18633,4/6/2016,4/6/2016,4/15/2016,4/16/2016,1
18634,4/6/2016,4/6/2016,4/23/2016,4/27/2016,1
18635,4/6/2016,4/12/2016,5/22/2016,5/23/2016,1
18636,4/6/2016,5/5/2016,5/22/2016,5/23/2016,1
18637,4/6/2016,4/20/2016,6/17/2016,6/19/2016,1
18638,4/6/2016,6/13/2016,7/21/2016,7/25/2016,1
18639,4/6/2016,6/13/2016,7/21/2016,7/25/2016,1
18640,4/6/2016,4/26/2016,7/24/2016,7/31/2016,1
18641,4/6/2016,6/21/2016,8/11/2016,8/12/2016,1
18642,4/6/2016,4/6/2016,8/29/2016,9/3/2016,1
18643,4/6/2016,4/13/2016,9/1/2016,9/8/2016,1
18644,4/6/2016,8/16/2016,9/21/2016,9/27/2016,1
18645,4/6/2016,1/13/2017,3/11/2017,3/18/2017,1
18646,4/6/2016,4/13/2016,3/11/2017,3/18/2017,1
18647,4/6/2016,4/13/2016,3/11/2017,3/18/2017,1
18648,4/6/2016,4/13/2016,3/11/2017,3/18/2017,1
18649,4/6/2016,1/13/2017,3/11/2017,3/18/2017,1
18650,4/6/2016,4/13/2016,3/11/2017,3/18/2017,1
18651,4/6/2016,,4/7/2016,4/8/2016,0
18652,4/6/2016,,4/6/2016,4/7/2016,0
18653,4/6/2016,,4/7/2016,4/10/2016,0
18654,4/6/2016,,4/6/2016,4/7/2016,0
18655,4/6/2016,,4/7/2016,4/8/2016,0
18656,4/6/2016,,4/6/2016,4/8/2016,0
18657,4/6/2016,,4/6/2016,4/8/2016,0
18658,4/6/2016,,6/17/2016,6/23/2016,0
18659,4/6/2016,,4/6/2016,4/7/2016,0
18660,4/6/2016,,4/6/2016,4/7/2016,0
18661,4/6/2016,,4/6/2016,4/7/2016,0
18662,4/6/2016,,4/6/2016,4/8/2016,0
18663,4/6/2016,,4/6/2016,4/8/2016,0
18664,4/6/2016,,4/7/2016,4/8/2016,0
18665,4/6/2016,,4/8/2016,4/9/2016,0
18666,4/6/2016,,4/9/2016,4/10/2016,0
18667,4/6/2016,,4/9/2016,4/10/2016,0
18668,4/6/2016,,4/9/2016,4/10/2016,0
18669,4/6/2016,,4/9/2016,4/10/2016,0
18670,4/6/2016,,4/14/2016,4/15/2016,0
18671,4/6/2016,,4/14/2016,4/17/2016,0
18672,4/6/2016,,4/15/2016,4/19/2016,0
18673,4/6/2016,,4/14/2016,4/19/2016,0
18674,4/6/2016,,4/26/2016,4/30/2016,0
18675,4/6/2016,,4/29/2016,5/2/2016,0
18676,4/6/2016,,5/20/2016,5/22/2016,0
18677,4/6/2016,,5/25/2016,5/26/2016,0
18678,4/6/2016,,5/25/2016,5/26/2016,0
18679,4/6/2016,,5/21/2016,5/27/2016,0
18680,4/6/2016,,6/11/2016,6/21/2016,0
18681,4/6/2016,,7/15/2016,7/16/2016,0
18682,4/6/2016,,7/15/2016,7/16/2016,0
18683,4/6/2016,,7/15/2016,7/20/2016,0
18684,4/6/2016,,7/21/2016,7/27/2016,0
18685,4/6/2016,,8/1/2016,8/7/2016,0
18686,4/6/2016,,8/18/2016,8/21/2016,0
18687,4/6/2016,,8/20/2016,8/27/2016,0
18688,4/6/2016,,9/4/2016,9/8/2016,0
18689,4/6/2016,,9/24/2016,9/25/2016,0
18690,4/6/2016,,9/24/2016,9/25/2016,0
18691,4/6/2016,,3/11/2017,3/18/2017,0
18692,4/6/2016,,3/11/2017,3/18/2017,0
18693,4/6/2016,,3/11/2017,3/18/2017,0
18694,4/6/2016,,3/11/2017,3/18/2017,0
18695,4/6/2016,,3/11/2017,3/18/2017,0
18696,4/6/2016,,3/11/2017,3/18/2017,0
18697,4/6/2016,,3/11/2017,3/18/2017,0
18698,4/6/2016,,3/11/2017,3/18/2017,0
18699,4/6/2016,,3/11/2017,3/18/2017,0
18700,4/6/2016,,3/11/2017,3/18/2017,0
18701,4/6/2016,,3/11/2017,3/18/2017,0
18702,4/6/2016,,3/11/2017,3/18/2017,0
18703,4/6/2016,,3/11/2017,3/18/2017,0
18704,4/6/2016,,3/11/2017,3/18/2017,0
18705,4/7/2016,4/13/2016,4/25/2016,4/29/2016,1
18706,4/7/2016,5/3/2016,5/15/2016,5/22/2016,1
18707,4/7/2016,4/21/2016,5/16/2016,5/22/2016,1
18708,4/7/2016,5/5/2016,5/17/2016,5/22/2016,1
18709,4/7/2016,4/8/2016,7/26/2016,7/28/2016,1
18710,4/7/2016,4/8/2016,9/27/2016,10/4/2016,1
18711,4/7/2016,4/8/2016,9/27/2016,10/4/2016,1
18712,4/7/2016,4/9/2016,10/7/2016,10/10/2016,1
18713,4/7/2016,,4/11/2016,4/15/2016,0
18714,4/7/2016,4/7/2016,4/7/2016,4/8/2016,1
18715,4/7/2016,,4/7/2016,4/8/2016,0
18716,4/7/2016,,4/7/2016,4/8/2016,0
18717,4/7/2016,,4/7/2016,4/8/2016,0
18718,4/7/2016,,4/7/2016,4/8/2016,0
18719,4/7/2016,,4/7/2016,4/8/2016,0
18720,4/7/2016,,4/7/2016,4/8/2016,0
18721,4/7/2016,,4/7/2016,4/9/2016,0
18722,4/7/2016,,4/8/2016,4/9/2016,0
18723,4/7/2016,,4/8/2016,4/11/2016,0
18724,4/7/2016,,4/7/2016,4/11/2016,0
18725,4/7/2016,,4/13/2016,4/14/2016,0
18726,4/7/2016,,4/14/2016,4/17/2016,0
18727,4/7/2016,,4/19/2016,4/23/2016,0
18728,4/7/2016,,4/26/2016,4/28/2016,0
18729,4/7/2016,,4/28/2016,4/30/2016,0
18730,4/7/2016,,4/30/2016,5/3/2016,0
18731,4/7/2016,,5/6/2016,5/9/2016,0
18732,4/7/2016,,5/5/2016,5/9/2016,0
18733,4/7/2016,,5/8/2016,5/12/2016,0
18734,4/7/2016,,5/8/2016,5/12/2016,0
18735,4/7/2016,,5/17/2016,5/19/2016,0
18736,4/7/2016,,5/17/2016,5/19/2016,0
18737,4/7/2016,,5/17/2016,5/19/2016,0
18738,4/7/2016,,5/17/2016,5/19/2016,0
18739,4/7/2016,,5/17/2016,5/19/2016,0
18740,4/7/2016,,5/17/2016,5/19/2016,0
18741,4/7/2016,,5/17/2016,5/19/2016,0
18742,4/7/2016,,5/17/2016,5/19/2016,0
18743,4/7/2016,,5/17/2016,5/19/2016,0
18744,4/7/2016,,6/16/2016,6/17/2016,0
18745,4/7/2016,,6/17/2016,6/21/2016,0
18746,4/7/2016,,6/15/2016,6/20/2016,0
18747,4/7/2016,,7/19/2016,7/26/2016,0
18748,4/7/2016,,9/4/2016,9/9/2016,0
18749,4/7/2016,,9/11/2016,9/15/2016,0
18750,4/7/2016,,10/3/2016,10/7/2016,0
18751,4/7/2016,,10/2/2016,10/11/2016,0
18752,4/8/2016,4/9/2016,4/30/2016,5/4/2016,1
18753,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18754,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18755,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18756,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18757,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18758,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18759,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18760,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18761,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18762,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18763,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18764,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18765,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18766,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18767,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18768,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18769,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18770,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18771,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18772,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18773,4/8/2016,4/13/2016,5/18/2016,5/20/2016,1
18774,4/8/2016,4/19/2016,5/19/2016,5/20/2016,1
18775,4/8/2016,5/16/2016,8/26/2016,8/30/2016,1
18776,4/8/2016,6/21/2016,9/23/2016,9/30/2016,1
18777,4/8/2016,7/16/2016,9/23/2016,9/30/2016,1
18778,4/8/2016,4/12/2016,10/5/2016,10/9/2016,1
18779,4/8/2016,4/9/2016,10/9/2016,10/14/2016,1
18780,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18781,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18782,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18783,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18784,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18785,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18786,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18787,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18788,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18789,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18790,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18791,4/8/2016,7/18/2016,11/5/2016,11/8/2016,1
18792,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18793,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18794,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18795,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18796,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18797,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18798,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18799,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18800,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18801,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18802,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18803,4/8/2016,10/18/2016,11/26/2016,11/29/2016,1
18804,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18805,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18806,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18807,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18808,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18809,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18810,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18811,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18812,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18813,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18814,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18815,4/8/2016,3/10/2017,3/24/2017,3/26/2017,1
18816,4/8/2016,,4/19/2016,4/21/2016,0
18817,4/8/2016,,4/18/2016,4/20/2016,0
18818,4/8/2016,,5/2/2016,5/8/2016,0
18819,4/8/2016,,4/18/2016,4/20/2016,0
18820,4/8/2016,,4/11/2016,4/12/2016,0
18821,4/8/2016,,4/11/2016,4/12/2016,0
18822,4/8/2016,,4/14/2016,4/15/2016,0
18823,4/8/2016,,4/8/2016,4/9/2016,0
18824,4/8/2016,,4/9/2016,4/10/2016,0
18825,4/8/2016,,4/9/2016,4/10/2016,0
18826,4/8/2016,,4/11/2016,4/12/2016,0
18827,4/8/2016,,4/11/2016,4/12/2016,0
18828,4/8/2016,,4/11/2016,4/12/2016,0
18829,4/8/2016,,4/8/2016,4/12/2016,0
18830,4/8/2016,,4/11/2016,4/13/2016,0
18831,4/8/2016,,4/12/2016,4/14/2016,0
18832,4/8/2016,,4/13/2016,4/14/2016,0
18833,4/8/2016,,4/14/2016,4/15/2016,0
18834,4/8/2016,,4/13/2016,4/16/2016,0
18835,4/8/2016,,4/22/2016,4/24/2016,0
18836,4/8/2016,,4/22/2016,4/24/2016,0
18837,4/8/2016,,4/23/2016,4/26/2016,0
18838,4/8/2016,,4/28/2016,5/1/2016,0
18839,4/8/2016,,4/30/2016,5/2/2016,0
18840,4/8/2016,,5/8/2016,5/11/2016,0
18841,4/8/2016,,5/8/2016,5/10/2016,0
18842,4/8/2016,,8/14/2016,8/20/2016,0
18843,4/8/2016,,8/21/2016,8/27/2016,0
18844,4/8/2016,,8/22/2016,8/29/2016,0
18845,4/8/2016,,9/27/2016,10/4/2016,0
18846,4/8/2016,,9/27/2016,10/4/2016,0
18847,4/9/2016,5/2/2016,5/14/2016,5/20/2016,1
18848,4/9/2016,4/9/2016,5/14/2016,5/20/2016,1
18849,4/9/2016,4/27/2016,6/13/2016,6/14/2016,1
18850,4/9/2016,4/19/2016,6/13/2016,6/18/2016,1
18851,4/9/2016,4/28/2016,7/13/2016,7/20/2016,1
18852,4/9/2016,4/10/2016,7/18/2016,7/23/2016,1
18853,4/9/2016,4/21/2016,8/24/2016,8/29/2016,1
18854,4/9/2016,6/21/2016,9/30/2016,10/4/2016,1
18855,4/9/2016,5/17/2016,10/7/2016,10/14/2016,1
18856,4/9/2016,10/14/2016,11/12/2016,11/13/2016,1
18857,4/9/2016,,8/13/2016,8/23/2016,0
18858,4/9/2016,,4/9/2016,4/12/2016,0
18859,4/9/2016,,4/11/2016,4/13/2016,0
18860,4/9/2016,,4/11/2016,4/14/2016,0
18861,4/9/2016,,4/23/2016,4/25/2016,0
18862,4/9/2016,,4/24/2016,4/28/2016,0
18863,4/9/2016,,5/4/2016,5/7/2016,0
18864,4/9/2016,,5/6/2016,5/9/2016,0
18865,4/9/2016,,5/6/2016,5/10/2016,0
18866,4/9/2016,,5/10/2016,5/11/2016,0
18867,4/9/2016,,5/14/2016,5/20/2016,0
18868,4/9/2016,,5/17/2016,5/24/2016,0
18869,4/9/2016,,6/15/2016,6/22/2016,0
18870,4/9/2016,,6/30/2016,7/6/2016,0
18871,4/9/2016,,7/3/2016,7/7/2016,0
18872,4/9/2016,,7/3/2016,7/8/2016,0
18873,4/9/2016,,7/16/2016,7/24/2016,0
18874,4/9/2016,,7/22/2016,7/25/2016,0
18875,4/9/2016,,7/22/2016,7/25/2016,0
18876,4/9/2016,,8/6/2016,8/13/2016,0
18877,4/9/2016,,8/16/2016,8/23/2016,0
18878,4/9/2016,,10/1/2016,10/3/2016,0
18879,4/10/2016,5/26/2016,5/30/2016,6/2/2016,1
18880,4/10/2016,5/26/2016,6/3/2016,6/5/2016,1
18881,4/10/2016,4/10/2016,6/7/2016,6/17/2016,1
18882,4/10/2016,4/11/2016,7/18/2016,7/23/2016,1
18883,4/10/2016,6/27/2016,9/1/2016,9/7/2016,1
18884,4/10/2016,9/5/2016,9/21/2016,9/30/2016,1
18885,4/10/2016,7/3/2016,12/5/2016,12/10/2016,1
18886,4/10/2016,4/14/2016,1/16/2017,1/18/2017,1
18887,4/10/2016,4/14/2016,1/16/2017,1/18/2017,1
18888,4/10/2016,,4/10/2016,4/11/2016,0
18889,4/10/2016,,4/10/2016,4/11/2016,0
18890,4/10/2016,,4/10/2016,4/11/2016,0
18891,4/10/2016,,4/11/2016,4/13/2016,0
18892,4/10/2016,,4/16/2016,4/24/2016,0
18893,4/10/2016,,5/16/2016,5/20/2016,0
18894,4/10/2016,,6/8/2016,6/10/2016,0
18895,4/10/2016,,6/8/2016,6/10/2016,0
18896,4/10/2016,,6/12/2016,6/18/2016,0
18897,4/10/2016,,6/17/2016,6/21/2016,0
18898,4/10/2016,,7/20/2016,7/24/2016,0
18899,4/10/2016,,8/12/2016,8/19/2016,0
18900,4/10/2016,,8/29/2016,9/2/2016,0
18901,4/11/2016,,4/11/2016,4/14/2016,0
