booking_id,booking_date,cancel_date,checkin_date,checkout_date,is_canceled
18745,7/4/2016,,17/6/2016,21/6/2016,0
18746,7/4/2016,,15/6/2016,20/6/2016,0
18747,7/4/2016,,19/7/2016,26/7/2016,0
18748,7/4/2016,,4/9/2016,9/9/2016,0
18749,7/4/2016,,11/9/2016,15/9/2016,0
18750,7/4/2016,,3/10/2016,7/10/2016,0
18751,7/4/2016,,2/10/2016,11/10/2016,0
18752,8/4/2016,9/4/2016,30/4/2016,4/5/2016,1
18753,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18754,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18755,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18756,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18757,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18758,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18759,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18760,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18761,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18762,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18763,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18764,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18765,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18766,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18767,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18768,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18769,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18770,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18771,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18772,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18773,8/4/2016,13/4/2016,18/5/2016,20/5/2016,1
18774,8/4/2016,19/4/2016,19/5/2016,20/5/2016,1
18775,8/4/2016,16/5/2016,26/8/2016,30/8/2016,1
18776,8/4/2016,21/6/2016,23/9/2016,30/9/2016,1
18777,8/4/2016,16/7/2016,23/9/2016,30/9/2016,1
18778,8/4/2016,12/4/2016,5/10/2016,9/10/2016,1
18779,8/4/2016,9/4/2016,9/10/2016,14/10/2016,1
18780,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18781,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18782,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18783,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18784,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18785,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18786,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18787,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18788,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18789,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18790,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18791,8/4/2016,18/7/2016,5/11/2016,8/11/2016,1
18792,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18793,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18794,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18795,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18796,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18797,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18798,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18799,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18800,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18801,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18802,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18803,8/4/2016,18/10/2016,26/11/2016,29/11/2016,1
18804,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18805,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18806,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18807,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18808,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18809,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18810,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18811,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18812,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18813,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18814,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18815,8/4/2016,10/3/2017,24/3/2017,26/3/2017,1
18816,8/4/2016,,19/4/2016,21/4/2016,0
18817,8/4/2016,,18/4/2016,20/4/2016,0
18818,8/4/2016,,2/5/2016,8/5/2016,0
18819,8/4/2016,,18/4/2016,20/4/2016,0
18820,8/4/2016,,11/4/2016,12/4/2016,0
18821,8/4/2016,,11/4/2016,12/4/2016,0
18822,8/4/2016,,14/4/2016,15/4/2016,0
18823,8/4/2016,,8/4/2016,9/4/2016,0
18824,8/4/2016,,9/4/2016,10/4/2016,0
18825,8/4/2016,,9/4/2016,10/4/2016,0
18826,8/4/2016,,11/4/2016,12/4/2016,0
18827,8/4/2016,,11/4/2016,12/4/2016,0
18828,8/4/2016,,11/4/2016,12/4/2016,0
18829,8/4/2016,,8/4/2016,12/4/2016,0
18830,8/4/2016,,11/4/2016,13/4/2016,0
18831,8/4/2016,,12/4/2016,14/4/2016,0
18832,8/4/2016,,13/4/2016,14/4/2016,0
18833,8/4/2016,,14/4/2016,15/4/2016,0
18834,8/4/2016,,13/4/2016,16/4/2016,0
18835,8/4/2016,,22/4/2016,24/4/2016,0
18836,8/4/2016,,22/4/2016,24/4/2016,0
18837,8/4/2016,,23/4/2016,26/4/2016,0
18838,8/4/2016,,28/4/2016,1/5/2016,0
18839,8/4/2016,,30/4/2016,2/5/2016,0
18840,8/4/2016,,8/5/2016,11/5/2016,0
18841,8/4/2016,,8/5/2016,10/5/2016,0
18842,8/4/2016,,14/8/2016,20/8/2016,0
18843,8/4/2016,,21/8/2016,27/8/2016,0
18844,8/4/2016,,22/8/2016,29/8/2016,0
18845,8/4/2016,,27/9/2016,4/10/2016,0
18846,8/4/2016,,27/9/2016,4/10/2016,0
18847,9/4/2016,2/5/2016,14/5/2016,20/5/2016,1
18848,9/4/2016,9/4/2016,14/5/2016,20/5/2016,1
18849,9/4/2016,27/4/2016,13/6/2016,14/6/2016,1
18850,9/4/2016,19/4/2016,13/6/2016,18/6/2016,1
18851,9/4/2016,28/4/2016,13/7/2016,20/7/2016,1
18852,9/4/2016,10/4/2016,18/7/2016,23/7/2016,1
18853,9/4/2016,21/4/2016,24/8/2016,29/8/2016,1
18854,9/4/2016,21/6/2016,30/9/2016,4/10/2016,1
18855,9/4/2016,17/5/2016,7/10/2016,14/10/2016,1
18856,9/4/2016,14/10/2016,12/11/2016,13/11/2016,1
18857,9/4/2016,,13/8/2016,23/8/2016,0
18858,9/4/2016,,9/4/2016,12/4/2016,0
18859,9/4/2016,,11/4/2016,13/4/2016,0
18860,9/4/2016,,11/4/2016,14/4/2016,0
18861,9/4/2016,,23/4/2016,25/4/2016,0
18862,9/4/2016,,24/4/2016,28/4/2016,0
18863,9/4/2016,,4/5/2016,7/5/2016,0
18864,9/4/2016,,6/5/2016,9/5/2016,0
18865,9/4/2016,,6/5/2016,10/5/2016,0
18866,9/4/2016,,10/5/2016,11/5/2016,0
18867,9/4/2016,,14/5/2016,20/5/2016,0
18868,9/4/2016,,17/5/2016,24/5/2016,0
18869,9/4/2016,,15/6/2016,22/6/2016,0
18870,9/4/2016,,30/6/2016,6/7/2016,0
18871,9/4/2016,,3/7/2016,7/7/2016,0
18872,9/4/2016,,3/7/2016,8/7/2016,0
18873,9/4/2016,,16/7/2016,24/7/2016,0
18874,9/4/2016,,22/7/2016,25/7/2016,0
18875,9/4/2016,,22/7/2016,25/7/2016,0
18876,9/4/2016,,6/8/2016,13/8/2016,0
18877,9/4/2016,,16/8/2016,23/8/2016,0
18878,9/4/2016,,1/10/2016,3/10/2016,0
18879,10/4/2016,26/5/2016,30/5/2016,2/6/2016,1
18880,10/4/2016,26/5/2016,3/6/2016,5/6/2016,1
18881,10/4/2016,10/4/2016,7/6/2016,17/6/2016,1
18882,10/4/2016,11/4/2016,18/7/2016,23/7/2016,1
18883,10/4/2016,27/6/2016,1/9/2016,7/9/2016,1
18884,10/4/2016,5/9/2016,21/9/2016,30/9/2016,1
18885,10/4/2016,3/7/2016,5/12/2016,10/12/2016,1
18886,10/4/2016,14/4/2016,16/1/2017,18/1/2017,1
18887,10/4/2016,14/4/2016,16/1/2017,18/1/2017,1
18888,10/4/2016,,10/4/2016,11/4/2016,0
18889,10/4/2016,,10/4/2016,11/4/2016,0
18890,10/4/2016,,10/4/2016,11/4/2016,0
18891,10/4/2016,,11/4/2016,13/4/2016,0
18892,10/4/2016,,16/4/2016,24/4/2016,0
18893,10/4/2016,,16/5/2016,20/5/2016,0
18894,10/4/2016,,8/6/2016,10/6/2016,0
18895,10/4/2016,,8/6/2016,10/6/2016,0
18896,10/4/2016,,12/6/2016,18/6/2016,0
18897,10/4/2016,,17/6/2016,21/6/2016,0
18898,10/4/2016,,20/7/2016,24/7/2016,0
18899,10/4/2016,,12/8/2016,19/8/2016,0
18900,10/4/2016,,29/8/2016,2/9/2016,0
18901,11/4/2016,,11/4/2016,14/4/2016,0
18902,11/4/2016,27/4/2016,30/4/2016,1/5/2016,1
18903,11/4/2016,18/4/2016,30/4/2016,2/5/2016,1
18904,11/4/2016,18/4/2016,30/4/2016,2/5/2016,1
18905,11/4/2016,,10/5/2016,15/5/2016,0
18906,11/4/2016,12/4/2016,18/5/2016,24/5/2016,1
18907,11/4/2016,11/5/2016,9/6/2016,12/6/2016,1
18908,11/4/2016,12/4/2016,25/6/2016,28/6/2016,1
18909,11/4/2016,3/5/2016,25/7/2016,1/8/2016,1
18910,11/4/2016,3/5/2016,25/7/2016,2/8/2016,1
18911,11/4/2016,3/5/2016,25/7/2016,2/8/2016,1
18912,11/4/2016,3/5/2016,27/7/2016,1/8/2016,1
18913,11/4/2016,3/5/2016,27/7/2016,1/8/2016,1
18914,11/4/2016,3/5/2016,28/7/2016,1/8/2016,1
18915,11/4/2016,3/5/2016,28/7/2016,1/8/2016,1
18916,11/4/2016,19/4/2016,29/7/2016,5/8/2016,1
18917,11/4/2016,14/4/2016,5/8/2016,6/8/2016,1
18918,11/4/2016,12/4/2016,8/8/2016,17/8/2016,1
18919,11/4/2016,15/4/2016,16/8/2016,25/8/2016,1
18920,11/4/2016,14/4/2016,20/8/2016,28/8/2016,1
18921,11/4/2016,3/6/2016,28/8/2016,31/8/2016,1
18922,11/4/2016,1/6/2016,1/9/2016,6/9/2016,1
18923,11/4/2016,5/9/2016,26/9/2016,4/10/2016,1
18924,11/4/2016,15/4/2016,26/9/2016,6/10/2016,1
18925,11/4/2016,12/4/2016,29/10/2016,5/11/2016,1
18926,11/4/2016,,14/4/2016,15/4/2016,0
18927,11/4/2016,,11/4/2016,15/4/2016,0
18928,11/4/2016,,11/4/2016,12/4/2016,0
18929,11/4/2016,,11/4/2016,12/4/2016,0
18930,11/4/2016,,11/4/2016,14/4/2016,0
18931,11/4/2016,,11/4/2016,12/4/2016,0
18932,11/4/2016,,12/4/2016,13/4/2016,0
18933,11/4/2016,,13/4/2016,14/4/2016,0
18934,11/4/2016,,11/4/2016,12/4/2016,0
18935,11/4/2016,,11/4/2016,13/4/2016,0
18936,11/4/2016,,11/4/2016,13/4/2016,0
18937,11/4/2016,,12/4/2016,14/4/2016,0
18938,11/4/2016,,11/4/2016,12/4/2016,0
18939,11/4/2016,,11/4/2016,12/4/2016,0
18940,11/4/2016,,12/4/2016,13/4/2016,0
18941,11/4/2016,,12/4/2016,13/4/2016,0
18942,11/4/2016,,12/4/2016,13/4/2016,0
18943,11/4/2016,,12/4/2016,14/4/2016,0
18944,11/4/2016,,13/4/2016,14/4/2016,0
18945,11/4/2016,,14/4/2016,15/4/2016,0
18946,11/4/2016,,14/4/2016,15/4/2016,0
18947,11/4/2016,,15/4/2016,16/4/2016,0
18948,11/4/2016,,15/4/2016,16/4/2016,0
18949,11/4/2016,,18/4/2016,20/4/2016,0
18950,11/4/2016,,20/4/2016,21/4/2016,0
18951,11/4/2016,,29/4/2016,1/5/2016,0
18952,11/4/2016,,29/4/2016,2/5/2016,0
18953,11/4/2016,,7/5/2016,12/5/2016,0
18954,11/4/2016,,7/5/2016,16/5/2016,0
18955,11/4/2016,,18/5/2016,27/5/2016,0
18956,11/4/2016,,12/6/2016,16/6/2016,0
18957,11/4/2016,,15/6/2016,22/6/2016,0
18958,11/4/2016,,15/7/2016,18/7/2016,0
18959,11/4/2016,,23/7/2016,30/7/2016,0
18960,11/4/2016,,1/8/2016,5/8/2016,0
18961,11/4/2016,,15/8/2016,22/8/2016,0
18962,11/4/2016,,15/8/2016,22/8/2016,0
18963,11/4/2016,,23/9/2016,28/9/2016,0
18964,11/4/2016,,30/9/2016,5/10/2016,0
18965,11/4/2016,,17/10/2016,18/10/2016,0
18966,11/4/2016,,16/10/2016,20/10/2016,0
18967,11/4/2016,,22/10/2016,29/10/2016,0
18968,11/4/2016,,21/2/2017,25/2/2017,0
18969,12/4/2016,19/4/2016,25/4/2016,28/4/2016,1
18970,12/4/2016,19/4/2016,25/4/2016,30/4/2016,1
18971,12/4/2016,19/4/2016,25/4/2016,28/5/2016,1
18972,12/4/2016,14/4/2016,30/4/2016,2/5/2016,1
18973,12/4/2016,13/4/2016,12/5/2016,14/5/2016,1
18974,12/4/2016,13/4/2016,12/5/2016,14/5/2016,1
18975,12/4/2016,15/4/2016,18/6/2016,19/6/2016,1
18976,12/4/2016,5/9/2016,26/12/2016,2/1/2017,1
18977,12/4/2016,,12/4/2016,14/4/2016,0
18978,12/4/2016,,5/10/2016,9/10/2016,0
18979,12/4/2016,,13/4/2016,15/4/2016,0
18980,12/4/2016,,12/4/2016,13/4/2016,0
18981,12/4/2016,,12/4/2016,14/4/2016,0
18982,12/4/2016,,14/4/2016,15/4/2016,0
18983,12/4/2016,,14/4/2016,15/4/2016,0
18984,12/4/2016,,14/4/2016,15/4/2016,0
18985,12/4/2016,,14/4/2016,15/4/2016,0
18986,12/4/2016,,12/4/2016,17/4/2016,0
18987,12/4/2016,,25/4/2016,2/5/2016,0
18988,12/4/2016,,25/4/2016,27/4/2016,0
18989,12/4/2016,,30/4/2016,3/5/2016,0
18990,12/4/2016,,10/5/2016,11/5/2016,0
18991,12/4/2016,,15/5/2016,21/5/2016,0
18992,12/4/2016,,15/5/2016,21/5/2016,0
18993,12/4/2016,,18/5/2016,23/5/2016,0
18994,12/4/2016,,10/6/2016,12/6/2016,0
18995,12/4/2016,,17/7/2016,26/7/2016,0
18996,12/4/2016,,1/8/2016,8/8/2016,0
18997,12/4/2016,,19/8/2016,22/8/2016,0
18998,12/4/2016,,15/8/2016,23/8/2016,0
18999,12/4/2016,,20/8/2016,3/9/2016,0
19000,12/4/2016,,13/9/2016,14/9/2016,0
19001,12/4/2016,,19/9/2016,25/9/2016,0
19002,12/4/2016,,29/10/2016,5/11/2016,0
19003,12/4/2016,,16/3/2017,30/3/2017,0
19004,13/4/2016,13/4/2016,28/4/2016,30/4/2016,1
19005,13/4/2016,21/4/2016,13/5/2016,15/5/2016,1
19006,13/4/2016,4/5/2016,14/6/2016,19/6/2016,1
19007,13/4/2016,13/5/2016,30/6/2016,3/7/2016,1
19008,13/4/2016,19/6/2016,12/8/2016,15/8/2016,1
19009,13/4/2016,20/7/2016,14/8/2016,19/8/2016,1
19010,13/4/2016,21/4/2016,27/9/2016,4/10/2016,1
19011,13/4/2016,21/4/2016,27/9/2016,4/10/2016,1
19012,13/4/2016,13/1/2017,11/3/2017,18/3/2017,1
19013,13/4/2016,13/1/2017,11/3/2017,18/3/2017,1
19014,13/4/2016,13/1/2017,11/3/2017,18/3/2017,1
19015,13/4/2016,13/1/2017,11/3/2017,18/3/2017,1
19016,13/4/2016,,15/4/2016,16/4/2016,0
19017,13/4/2016,,11/9/2016,14/9/2016,0
19018,13/4/2016,,13/4/2016,14/4/2016,0
19019,13/4/2016,,13/4/2016,14/4/2016,0
19020,13/4/2016,,19/4/2016,21/4/2016,0
19021,13/4/2016,,13/4/2016,14/4/2016,0
19022,13/4/2016,,14/4/2016,15/4/2016,0
19023,13/4/2016,,13/4/2016,15/4/2016,0
19024,13/4/2016,,13/4/2016,15/4/2016,0
19025,13/4/2016,,13/4/2016,15/4/2016,0
19026,13/4/2016,,13/4/2016,15/4/2016,0
19027,13/4/2016,,14/4/2016,17/4/2016,0
19028,13/4/2016,,16/4/2016,17/4/2016,0
19029,13/4/2016,,16/4/2016,18/4/2016,0
19030,13/4/2016,,23/4/2016,25/4/2016,0
19031,13/4/2016,,26/4/2016,27/4/2016,0
19032,13/4/2016,,28/4/2016,29/4/2016,0
19033,13/4/2016,,30/4/2016,2/5/2016,0
19034,13/4/2016,,29/4/2016,6/5/2016,0
19035,13/4/2016,,29/4/2016,6/5/2016,0
19036,13/4/2016,,29/4/2016,6/5/2016,0
19037,13/4/2016,,29/4/2016,6/5/2016,0
19038,13/4/2016,,29/4/2016,6/5/2016,0
19039,13/4/2016,,29/4/2016,6/5/2016,0
19040,13/4/2016,,29/4/2016,6/5/2016,0
19041,13/4/2016,,7/5/2016,14/5/2016,0
19042,13/4/2016,,7/5/2016,14/5/2016,0
19043,13/4/2016,,7/5/2016,14/5/2016,0
19044,13/4/2016,,7/5/2016,14/5/2016,0
19045,13/4/2016,,7/5/2016,14/5/2016,0
19046,13/4/2016,,7/5/2016,14/5/2016,0
19047,13/4/2016,,7/5/2016,14/5/2016,0
19048,13/4/2016,,7/5/2016,14/5/2016,0
19049,13/4/2016,,7/5/2016,14/5/2016,0
19050,13/4/2016,,7/5/2016,14/5/2016,0
19051,13/4/2016,,7/5/2016,14/5/2016,0
19052,13/4/2016,,7/5/2016,14/5/2016,0
19053,13/4/2016,,7/5/2016,14/5/2016,0
19054,13/4/2016,,7/5/2016,14/5/2016,0
19055,13/4/2016,,13/5/2016,15/5/2016,0
19056,13/4/2016,,17/5/2016,19/5/2016,0
19057,13/4/2016,,23/5/2016,25/5/2016,0
19058,13/4/2016,,27/5/2016,29/5/2016,0
19059,13/4/2016,,13/6/2016,15/6/2016,0
19060,13/4/2016,,19/6/2016,21/6/2016,0
19061,13/4/2016,,19/6/2016,21/6/2016,0
19062,13/4/2016,,13/7/2016,23/7/2016,0
19063,13/4/2016,,4/8/2016,9/8/2016,0
19064,13/4/2016,,13/8/2016,16/8/2016,0
19065,13/4/2016,,9/10/2016,12/10/2016,0
19066,13/4/2016,,16/10/2016,20/10/2016,0
19067,14/4/2016,28/5/2016,10/6/2016,12/6/2016,1
19068,14/4/2016,16/4/2016,13/7/2016,16/7/2016,1
19069,14/4/2016,15/4/2016,22/7/2016,24/7/2016,1
19070,14/4/2016,19/4/2016,31/7/2016,1/8/2016,1
19071,14/4/2016,18/4/2016,13/8/2016,16/8/2016,1
19072,14/4/2016,25/4/2016,15/12/2016,17/12/2016,1
19073,14/4/2016,25/4/2016,15/12/2016,17/12/2016,1
19074,14/4/2016,18/4/2016,20/12/2016,29/12/2016,1
19075,14/4/2016,18/4/2016,20/12/2016,29/12/2016,1
19076,14/4/2016,18/4/2016,20/12/2016,29/12/2016,1
19077,14/4/2016,18/4/2016,20/12/2016,29/12/2016,1
19078,14/4/2016,18/4/2016,20/12/2016,29/12/2016,1
19079,14/4/2016,18/4/2016,21/12/2016,27/12/2016,1
19080,14/4/2016,18/4/2016,22/12/2016,26/12/2016,1
19081,14/4/2016,18/4/2016,22/12/2016,27/12/2016,1
19082,14/4/2016,18/4/2016,22/12/2016,27/12/2016,1
19083,14/4/2016,18/4/2016,22/12/2016,27/12/2016,1
19084,14/4/2016,28/9/2016,14/1/2017,17/1/2017,1
19085,14/4/2016,3/1/2017,31/1/2017,4/2/2017,1
19086,14/4/2016,,2/8/2016,15/8/2016,0
19087,14/4/2016,,20/4/2016,22/4/2016,0
19088,14/4/2016,,19/4/2016,22/4/2016,0
19089,14/4/2016,,14/4/2016,15/4/2016,0
19090,14/4/2016,,20/4/2016,22/4/2016,0
19091,14/4/2016,,14/4/2016,15/4/2016,0
19092,14/4/2016,,14/4/2016,15/4/2016,0
19093,14/4/2016,,15/4/2016,16/4/2016,0
19094,14/4/2016,,15/4/2016,17/4/2016,0
19095,14/4/2016,,17/4/2016,19/4/2016,0
19096,14/4/2016,,18/4/2016,19/4/2016,0
19097,14/4/2016,,22/4/2016,25/4/2016,0
19098,14/4/2016,,23/4/2016,25/4/2016,0
19099,14/4/2016,,23/4/2016,25/4/2016,0
19100,14/4/2016,,23/4/2016,25/4/2016,0
19101,14/4/2016,,17/4/2016,29/4/2016,0
19102,14/4/2016,,28/4/2016,1/5/2016,0
19103,14/4/2016,,10/5/2016,12/5/2016,0
19104,14/4/2016,,7/5/2016,14/5/2016,0
19105,14/4/2016,,30/5/2016,13/6/2016,0
19106,14/4/2016,,6/8/2016,7/8/2016,0
19107,14/4/2016,,16/8/2016,28/8/2016,0
19108,14/4/2016,,16/8/2016,28/8/2016,0
19109,14/4/2016,,20/9/2016,24/9/2016,0
19110,14/4/2016,,20/9/2016,24/9/2016,0
19111,14/4/2016,,18/9/2016,25/9/2016,0
19112,14/4/2016,,10/11/2016,15/11/2016,0
19113,14/4/2016,,24/12/2016,29/12/2016,0
19114,14/4/2016,,24/12/2016,29/12/2016,0
19115,15/4/2016,18/4/2016,21/4/2016,22/4/2016,1
19116,15/4/2016,15/4/2016,22/4/2016,25/4/2016,1
19117,15/4/2016,20/4/2016,24/4/2016,25/4/2016,1
19118,15/4/2016,25/4/2016,26/4/2016,29/4/2016,1
19119,15/4/2016,27/4/2016,27/4/2016,30/4/2016,1
19120,15/4/2016,27/4/2016,27/4/2016,30/4/2016,1
19121,15/4/2016,15/4/2016,27/4/2016,30/4/2016,1
19122,15/4/2016,15/4/2016,27/4/2016,30/4/2016,1
19123,15/4/2016,15/4/2016,27/4/2016,30/4/2016,1
19124,15/4/2016,15/4/2016,27/4/2016,30/4/2016,1
19125,15/4/2016,27/4/2016,29/4/2016,30/4/2016,1
19126,15/4/2016,16/4/2016,4/5/2016,10/5/2016,1
19127,15/4/2016,18/4/2016,15/5/2016,18/5/2016,1
19128,15/4/2016,17/4/2016,31/5/2016,9/6/2016,1
19129,15/4/2016,15/4/2016,11/6/2016,19/6/2016,1
19130,15/4/2016,24/4/2016,6/9/2016,13/9/2016,1
19131,15/4/2016,17/10/2016,12/11/2016,17/11/2016,1
19132,15/4/2016,16/4/2016,29/12/2016,10/1/2017,1
19133,15/4/2016,16/4/2016,29/12/2016,10/1/2017,1
19134,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19135,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19136,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19137,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19138,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19139,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19140,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19141,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19142,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19143,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19144,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19145,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19146,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19147,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19148,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19149,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19150,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19151,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19152,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19153,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19154,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19155,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19156,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19157,15/4/2016,15/4/2016,31/5/2017,6/6/2017,1
19158,15/4/2016,15/6/2016,16/7/2016,26/7/2016,1
19159,15/4/2016,19/12/2016,20/12/2016,27/12/2016,1
19160,15/4/2016,,27/4/2016,30/4/2016,0
19161,15/4/2016,,2/5/2016,3/5/2016,0
19162,15/4/2016,,2/5/2016,3/5/2016,0
19163,15/4/2016,,16/4/2016,17/4/2016,0
19164,15/4/2016,,15/4/2016,16/4/2016,0
19165,15/4/2016,,15/4/2016,16/4/2016,0
19166,15/4/2016,,17/4/2016,18/4/2016,0
19167,15/4/2016,,15/4/2016,21/4/2016,0
19168,15/4/2016,,20/4/2016,21/4/2016,0
19169,15/4/2016,,16/4/2016,26/4/2016,0
19170,15/4/2016,,25/4/2016,30/4/2016,0
19171,15/4/2016,,27/4/2016,30/4/2016,0
19172,15/4/2016,,27/4/2016,30/4/2016,0
19173,15/4/2016,,27/4/2016,30/4/2016,0
19174,15/4/2016,,27/4/2016,30/4/2016,0
19175,15/4/2016,,27/4/2016,30/4/2016,0
19176,15/4/2016,,27/4/2016,30/4/2016,0
19177,15/4/2016,,27/4/2016,30/4/2016,0
19178,15/4/2016,,27/4/2016,30/4/2016,0
19179,15/4/2016,,27/4/2016,30/4/2016,0
19180,15/4/2016,,27/4/2016,30/4/2016,0
19181,15/4/2016,,27/4/2016,30/4/2016,0
19182,15/4/2016,,27/4/2016,30/4/2016,0
19183,15/4/2016,,27/4/2016,30/4/2016,0
19184,15/4/2016,,27/4/2016,30/4/2016,0
19185,15/4/2016,,27/4/2016,30/4/2016,0
19186,15/4/2016,,27/4/2016,30/4/2016,0
19187,15/4/2016,,27/4/2016,30/4/2016,0
19188,15/4/2016,,27/4/2016,30/4/2016,0
19189,15/4/2016,,27/4/2016,30/4/2016,0
19190,15/4/2016,,27/4/2016,30/4/2016,0
19191,15/4/2016,,27/4/2016,30/4/2016,0
19192,15/4/2016,,27/4/2016,30/4/2016,0
19193,15/4/2016,,2/5/2016,3/5/2016,0
19194,15/4/2016,,30/5/2016,2/6/2016,0
19195,15/4/2016,,30/5/2016,5/6/2016,0
19196,15/4/2016,,7/6/2016,9/6/2016,0
19197,15/4/2016,,21/7/2016,22/7/2016,0
19198,15/4/2016,,17/8/2016,21/8/2016,0
19199,15/4/2016,,18/9/2016,24/9/2016,0
19200,15/4/2016,,24/9/2016,25/9/2016,0
19201,15/4/2016,,5/10/2016,12/10/2016,0
19202,15/4/2016,,5/10/2016,12/10/2016,0
19203,15/4/2016,,10/10/2016,13/10/2016,0
19204,15/4/2016,,21/10/2016,24/10/2016,0
19205,15/4/2016,,21/10/2016,24/10/2016,0
19206,15/4/2016,,27/10/2016,2/11/2016,0
19207,15/4/2016,,3/12/2016,10/12/2016,0
19208,16/4/2016,17/4/2016,25/4/2016,27/4/2016,1
19209,16/4/2016,16/4/2016,29/4/2016,1/5/2016,1
19210,16/4/2016,17/4/2016,30/4/2016,1/5/2016,1
19211,16/4/2016,22/4/2016,13/7/2016,16/7/2016,1
19212,16/4/2016,3/5/2016,18/7/2016,25/7/2016,1
19213,16/4/2016,30/4/2016,23/7/2016,30/7/2016,1
19214,16/4/2016,27/5/2016,12/8/2016,14/8/2016,1
19215,16/4/2016,6/5/2016,23/8/2016,1/9/2016,1
19216,16/4/2016,6/9/2016,8/9/2016,11/9/2016,1
19217,16/4/2016,,16/4/2016,18/4/2016,0
